날짜,출처,제목,본문 요약 ,URL
2018.05.09.,폴리뉴스,"[6.13 이슈]한국당, 드루킹 특검에서 '경제'로 노선 전환하나","""라는 경제 슬로건을 내세우고 있으며, 홍준표 자유한국당 대표 역시 부산, 경남, 충북, 강원,제주, 인천을... 내부 갈등에서 비롯된 것이 아닌가하는 의견도 나오고 있다. 남경필 지사는 7일 페이스북에도 ""민생경제가...",http://www.polinews.co.kr/news/article.html?no=355088
2018.05.09.,제주일보,변치 않는 '장맛'에 기억을 담다,[제주일보=고선호 기자] 원도심에서 연극 예술을 지켜온 예술공간 오이가 신제주 연동으로 자리를 옮긴 후... 사이의 갈등과 그 안에서 피어나는 가족애를 통해 관객들에게 감동을 전한다. '조선간장'은 극단 동지의...,http://www.jejuilbo.net/news/articleView.html?idxno=86375
2018.05.09.,이데일리,고급 브랜드 부진한 아모레그룹…영업익 '뚝',중국과의 고고도 미사일방어체계(THAAD·사드) 갈등이 풀리는 와중에도 매출 감소를 막진 못했다. 일부... 또 ‘세작’과 ‘삼다연’ 등 녹차와 ‘삼다연제주영귤’과 ‘신오브제주’ 등 차(茶) 판매도 확대됐다....,http://www.edaily.co.kr/news/newspath.asp?newsid=03804806619207280
2018.05.09.,노컷뉴스,"제주 문대림 ""경선 이후 김우남과 대면 못해""",이는 경선 과정에서 불거진 당원명부 유출 의혹 등과 관련해 후보들 간 갈등이 해소되지 않으면서다. 문대림 후보는 9일 민주당 제주도당사에서 열린 '지방선거 필승 결의 기자회견'에서 도지사 후보 경선 이후 김 전 의원...,http://www.nocutnews.co.kr/news/4967218
2018.05.09.,미디어제주,"문대림 ""원희룡, 4년 동안 아무것도 하지 못하고 공회전만""","갈등을 유발했다""면서 ""그래서 실질적으로 이뤄놓은 게 아무 것도 없이 4년간 공회전만 했다고 생각한다""고 날을 세웠다. 그는 ""소통하지 못하고 공감하지 못하는 그런 도지사를 이제 심판해야 한다""면서 ""그렇다고 제주의...",http://www.mediajeju.com/news/articleView.html?idxno=305543
2018.05.09.,미디어제주,"""원 지사의 한라산국립공원 노동자 직고용 결정, 기회주의 정치의 산물""","재정 자립도가 취약한 제주 사회가 주목해야 할 대목이다. 일곱째, 구조 조정 없는 재고용은 일자리 준비 청년세대와의 형평성을 해쳐 세대 간 갈등을 유발할 수 있다. 공공 부문 고용확대로 일자리 문제를 해결한다는 새...",http://www.mediajeju.com/news/articleView.html?idxno=305544
2018.05.09.,제주의소리,"이석문, 김광수에 '대립각'...""미래로 좀 나아갔으면""",▲ 이석문 제주도교육감 예비후보. 6.13지방선거 제주도교육감 선거 예비후보로 등록한 이석문... 공론화위원회 자세하게 설명해달라.- 원전과 관련해서 숙의 민주주의 도입했는데 이게 갈등을 줄이는 방식이라 보고 있다....,http://www.jejusori.net/?mod=news&act=articleView&idxno=204407
2018.05.09.,제주의소리,"민주 경선 끝난 지 24일 지났는데, '한팀'은 언제?","경선이 끝난 지 24일이 지났지만 더불어민주당 제주지사 예비후보들은 아직도 '한팀'이 되지 못하고 있다.... '경선 과정에서 빚어진 김우남 후보와의 갈등 문제를 어떻게 해결하겠느냐'는 질문에 문 후보는 ""모든 것을...",http://www.jejusori.net/?mod=news&act=articleView&idxno=204405
2018.05.09.,제주신보,연극으로 살펴본 '장맛' 같은 우리의 맥,예술공간 오이가 올해 첫 기획 공연으로 '조선간장' 작품을 선정하고 12일과 13일 오후 3시와 6시에 제주시... 간의 갈등들을 다채롭고 입체적으로 풀어낸다. 오이와 예술쟁이 토끼들이 공동 제작한 작품으로 올해 열린...,http://www.jejunews.com/news/articleView.html?idxno=2112360
2018.05.09.,제주신보,"'파리 투 마르세유', 제주씨네클럽서 만나다","영화는 현대 프랑스 사회가 안고 있는 인종과 종교 갈등 문제를 담담하게 보여준다. 또 힙합과 프랑스 샹송, 바스크 음악, 이슬람 전통음악까지 다양하게 담아냈다. 씨네토크에서는 제주출신 김충녕 감독이 관객과...",http://www.jejunews.com/news/articleView.html?idxno=2112359
2018.05.09.,한라일보,"문대림 ""'문재인 정부와 함께할 제주구상' 조만간 공개""","간 갈등 해소의 첫 걸음을 내딛었다""며 ""지난해 11월에는 대통령 직속 지역발전위원회와 지방분권위원회 산하에 제주특위를 설치, 자치분권과 균형발전 모델을 완성하기 위한 의제 발굴 및 안건을 심의토록 하는 등...",http://www.ihalla.com/read.php3?aid=1525854415594963347
2018.05.09.,매일경제,[매경 특별인터뷰] `자유총연맹 구원투수` 나선 박종환 신임총재,"▷고 노무현 전 대통령은 제주 강정마을에 해군기지 공사를 결정했다. 이로 인해 노 전 대통령은 지지층인... 현재 한국사회를 짓누르고 있는 세대갈등, 인구절벽, 빈부격차 등 문제를 해결하기 위해 자총은 앞으로...",http://news.mk.co.kr/newsRead.php?year=2018&no=295392
2018.05.09.,제주신보,"문대림 후보 ""문재인 정부와 함께할 문대림의 제주구상 공개""","더불어민주당 문대림 제주도지사선거 후보(53)는 9일 문재인 정부 출범 1주년을 성명을 통해 ""문재인 정부가... 이어 ""강정 구상권 청구를 철회해 해군기지 건설로 인한 정부와 지역주민 간 갈등 해소의 첫 걸음을...",http://www.jejunews.com/news/articleView.html?idxno=2112407
2018.05.09.,시사제주,"문대림 ""촛불혁명 제주에서 완수, 도민들 기대 받들겠다""","간 갈등 해소의 첫 걸음을 내딛었다""며 ""지난해 11월에는 대통령 직속 지역발전위원회와 지방분권위원회 산하에 제주특위를 설치, 자치분권과 균형발전 모델을 완성하기 위한 의제 발굴 및 안건을 심의토록 하는 등...",http://www.sisajeju.com/news/articleView.html?idxno=296024
2018.05.09.,노컷뉴스,"제주지사 후보들, 마라도 12배 '오라관광단지' 찬반 갈려",발굴 ▲제주 제2공항·카지노·영리병원 등 갈등 현안 해법 ▲주거·교통·생활환경·안전 등 도민 삶의 질 향상 ▲함께사는 제주 공동체 실현 ▲제주형 복지와 미래세대를 위한 여성·청년정책이다. 【편집자주】 9일은...,http://www.nocutnews.co.kr/news/4967331
2018.05.09.,제주일보,"""제주공동집배송센터 구축 필요""","지역주민 갈등과 같은 사회경제 비용이 발생하고 있다""고 진단했다. 이에 모든 택배사가 공동으로 집배송 업무를 할 수 있는 택배 공동집배송센터 구축이 개선 방안으로 제시됐다. 이 팀장은 ""제주항 인근에서...",http://www.jejuilbo.net/news/articleView.html?idxno=86436
2018.05.09.,제주매일,민주당 지방선거 결의 '완전한 정권교체' 강조,"큰 제주를 만들겠다""고 약속했다. '원팀' 가능성에 대해서는 ""당내 갈등 문제를 해결하기 위해 다각적인 방법으로 접근하고 있다""며 ""김우남 전 예비후보와 직접적인 대면은 못했다. 원팀 여부에 대해서는 추후에 밝히겠다...",http://www.jejumaeil.net/news/articleView.html?idxno=179831
2018.05.09.,제주매일,"""1등 정당 운운은 어불성설""","○ㆍㆍㆍ더불어민주당 제주도당이 9일 도당사에서 지방선거 필승결의 대회를 갖고 원팀을 강조했지만, 원팀... 대해서는 ""갈등 문제를 풀기 위해 다각적인 측면에서 접근하고 있다. 추후 발표하겠다""며 즉답을 회피....",http://www.jejumaeil.net/news/articleView.html?idxno=179834
2018.05.10.,쿠키뉴스,"[친절한 쿡기자] ‘고공 지지율’ 문재인 정부, 2년 차에도 지속되려면",갈등이 아닌 ‘평화’를 갈망했다는 것을 알 수 있는 대목입니다. 상처에 대한 ‘포용’도 국민이 바라는 가치였습니다. 문 대통령은 집권 후 사회적 상흔 보듬기에 나섰습니다. 그는 5·18 광주민주화운동과 제주 4·3...,http://www.kukinews.com/news/article.html?no=547232
2018.05.10.,데일리한국,[기획] 문재인 정부 1년…베를린구상에서 판문점선언까지 ‘한반도 평화’ 발자취,‘이념갈등’에 상처입은 국민들 ‘치유’…국민화합·사회통합 기대 [데일리한국 김동용 기자] 취임... ◇ 베트남 국빈방문 문재인 대통령이 지난달 3일 제주 4·3 평화공원에서 열린 제70주년 4·3사건 희생자 추념식에...,http://daily.hankooki.com/lpage/politics/201805/dh20180510083022137430.htm
2018.05.10.,연합뉴스,[카드뉴스] 중동 예멘인 무더기로 제주에 온 이유는,최근에는 종파 갈등으로 내전 중인 중동국가 예멘에서까지 난민신청자가 대거 제주로 입국하고 있습니다. 올해 들어 4월까지 제주에서 난민신청을 한 369명 중 90명(24.4%)이 예멘인입니다. 2015년에 인구수 대비 외국인...,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20180509126600797&did=1195m
2018.05.10.,제주도민일보,"제주 동문야시장, 시간조정 '가닥'","주변상권과의 갈등으로 진통을 겪어온 제주시 동문재래야시장(본보 5월 7일 '동문시장 야시장 갈등, 돌파구 찾나…' 등 관련) 운영시간이 조정될 전망이다. 10일 제주시에 따르면 최근 '동문재래시장야시장 영향조사 용역...",http://www.jejudomin.co.kr/news/articleView.html?idxno=100739
2018.05.10.,제주의소리,예술공간 오이가 준비한 깊은 장맛의 연극,간의 갈등들이 다채롭고 입체적인 인물들로 가득 차 있다. 극단 둥지의 작품 의 한 장면. 제공=예술공간 오이. ⓒ제주의소리.예술공간 오이는 “은 우리 전통의 맛 ‘장’을 담그는 과정과 숙성되는 긴 시간을...,http://www.jejusori.net/?mod=news&act=articleView&idxno=204450
2018.05.10.,제주의소리,"[카드뉴스-이번 주말엔] 제주의 봄, 사로잡을 그곳","다가오는 주말 제주에서 놓치지 말아야 할 공연, 행사, 축제 등 즐길거리를 한 눈에 정리해드립니다.... 간의 갈등이 입체적으로 그려진다. 12일(토)과 13일(일) 오후 3시와 6시. 관람료 1만2000원. 문의=010-5755...",http://www.jejusori.net/?mod=news&act=articleView&idxno=204472
2018.05.10.,미디어제주,"김광수 ""제주특별법에 의거, 제주자체교육과정 만들겠다""","이어 그는 ""적성이 확실하다면 대학 이후 직업 선택에서 우왕좌왕하는 갈등이 없도록 고등학교때 가치관을 부여해주는 것이 개별화 교육의 큰 패러다임이다""라고 밝혔다. 김 예비후보는 ""제주도는 특별법에 주어진...",http://www.mediajeju.com/news/articleView.html?idxno=305583
2018.05.10.,시사포커스,"[기획] 문재인 정부 1년...야당, 외교안보 성과 인정·경제는 비판 혹독","시작해 제주 4.3사건에 대한 진심어린 사과까지, 많은 것을 제자리에 돌려놨다. 특히, 마침내 한반도에서... 이념적 갈등으로 물들게 했다""고 평가했다. 장 대변인은 또 다른 논평에서도 ""문재인 정권 1년, 겉은 화려해...",http://www.sisafocus.co.kr/news/articleView.html?idxno=185470
2018.05.10.,제민일보,[6·13 지방선거 예비후보 파워인터뷰 이석문 제주도교육감 후보],8)지난 4년간의 재임기간 동안 갈등조정에 실패했고 소통이 부족했던 것 아니냐는 비판에 대한 입장은? 소통이 부족하다고 느꼈다면 소통의 진심이 피부에 와 닿을 수 있도록 더욱 노력하겠다. '소통 부족'의 지적을 제주교...,http://www.jemin.com/news/articleView.html?idxno=515725
2018.05.10.,노컷뉴스,"제주지사 선거, 특별자치도·4.3 해법 순서 제각각",발굴 ▲제주 제2공항·카지노·영리병원 등 갈등 현안 해법 ▲주거·교통·생활환경·안전 등 도민 삶의 질 향상 ▲함께사는 제주 공동체 실현 ▲제주형 복지와 미래세대를 위한 여성·청년정책이다. [편집자주] 글 싣는...,http://www.nocutnews.co.kr/news/4967991
2018.05.10.,제주신보,"""행정구역 재편...2020년 주민투표 실시하겠다""",더불어민주당 문대림 제주도지사 후보(53)는 도민이 공감하고 소통하는 도정을 만들어 굵직한 현안에 대한 갈등을 해결하겠다며 출마의 변을 밝혔다. 제주新보·제주MBC·제주CBS의 선거 공동기획으로 10일 제주MBC...,http://www.jejunews.com/news/articleView.html?idxno=2112520
2018.05.10.,한겨레,"[이만열 칼럼] ‘5·10 선거’ 70주년, 잊혀진 한 소장파 의원","해방 후 중앙에서 송진우·장덕수·여운형·김구 등 지도자들이 테러로 희생되는 동안, 제주와 대구, 여순 등지에도 내 고장에서 벌어졌던 갈등의 확대판이 판박이처럼 뒤따랐다. 그중에는 단독선거라 할 ‘5·10 선거’를...",http://www.hani.co.kr/arti/opinion/column/844144.html
2018.05.10.,오마이뉴스언론사,교회서 목격한 '싸늘한' 장면... '학살' 파고든 목사,"분열과 갈등을 반복하는 것을 가슴 아프게 목격했다. 깊은 고민 끝에 결국 지난 2007년 그는 목회를 접고... 대구10.1사건, 제주4.3사건, 여순사건, 한국전쟁의 과정에서 기독교인들은 적극적인 가해자로서 학살에 가담했다....",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002432015&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
2018.05.11.,아시아뉴스통신,"MG태흥새마을금고 오문식 이사장, '2018 대한민국 프리미엄 인물대상' 수상","특히 한국노총제주도지역본부 부위원장직을 수행하던 당시, 남원 하수종말처리장 건설 문제로 지역주민들 간 갈등을 겪을 때, 선두에 나서서 반대시위에 참여한 바 있다. 이후 태흥새마을금고 결선투표제로 당당히...",http://www.anewsa.com/detail.php?number=1315806&thread=10r02
